0.0188,0.073,0.01,70567.44071,56.400000000000006,20.830323444074992,537444.7472116608,24555.606237248616,nan,nan,
0.0188,0.0748,0.01,70759.645376,56.400000000000006,21.34394785776452,500334.0417394527,23946.286835817493,nan,nan,
0.0188,0.0766,0.01,70951.850042,56.400000000000006,21.857572271454035,465785.8405391536,23365.603855341367,nan,nan,
0.0188,0.0784,0.01,71144.054708,56.400000000000006,22.371196685143556,433623.20199620817,22811.584889274855,nan,nan,
0.0188,0.0802,0.01,71336.259374,56.400000000000006,22.884821098833076,403681.40236250643,22282.43460497692,nan,nan,
0.0188,0.082,0.01,71528.46403999999,56.400000000000006,23.398445512522596,375807.09210939484,21776.515308770104,nan,nan,
0.0188,0.0838,0.01,71720.668706,56.400000000000006,23.912069926212116,349857.5105347401,21292.33001574163,nan,nan,
0.0188,0.0856,0.01,71912.873372,56.400000000000006,24.425694339901636,325699.7546015867,20828.507655597532,nan,nan,
0.0188,0.0874,0.01,72105.07803799999,56.400000000000006,24.939318753591156,303210.0982637049,20383.790106626417,nan,nan,
0.0188,0.0892,0.01,72297.282704,56.400000000000006,25.452943167280676,282273.3587918944,19957.020799542024,nan,nan,
0.0188,0.09100000000000001,0.01,72489.48737,56.400000000000006,25.966567580970203,262782.30685562635,19547.134673836794,nan,nan,
0.0188,0.09280000000000001,0.01,72681.692036,56.400000000000006,26.480191994659723,244637.11733871046,19153.149303008067,nan,nan,
0.0188,0.0946,0.01,72873.896702,56.400000000000006,26.99381640834924,227744.8580762872,18774.157032971973,nan,nan,
0.0188,0.0964,0.01,73066.101368,56.400000000000006,27.50744082203876,212019.0138946706,18409.31800123598,nan,nan,
0.0188,0.0982,0.01,73258.306034,56.400000000000006,28.02106523572828,197379.04351636794,18057.853923820254,nan,nan,
0.0188,0.10000000000000002,0.01,73450.5107,56.400000000000006,28.534689649417803,183749.96706092823,17719.042553191484,nan,nan,
0.0276,0.049600000000000005,0.01,68068.780052,82.8,14.153206066111231,1362362.9833921532,24619.233286582516,nan,nan,
0.0276,0.05140000000000001,0.01,68260.98471799999,82.8,14.666830479800751,1268291.4501132288,23730.29126487339,nan,nan,
0.0276,0.053200000000000004,0.01,68453.189384,82.8,15.18045489349027,1180715.5817058014,22901.50321455813,nan,nan,
0.0276,0.055000000000000014,0.01,68645.39405,82.8,15.694079307179795,1099186.8507498084,22126.963109354405,nan,nan,
0.0276,0.05680000000000001,0.01,68837.598716,82.8,16.207703720869315,1023287.7007651214,21401.51357419881,nan,nan,
0.0276,0.058600000000000006,0.01,69029.803382,82.8,16.721328134558835,952629.4076597436,20720.63090468417,nan,nan,
0.0276,0.06040000000000001,0.01,69222.008048,82.8,17.234952548248355,886850.0888455958,20080.330645935304,nan,nan,
0.0276,0.062200000000000005,0.01,69414.212714,82.8,17.74857696193787,825612.8498253978,19477.089566149396,nan,nan,
0.0276,0.064,0.01,69606.41738,82.8,18.26220137562739,768604.0587582221,18907.780797101448,nan,nan,
0.0276,0.06580000000000001,0.01,69798.622046,82.8,18.775825789316915,715531.7401667691,18369.61962028104,nan,nan,
0.0276,0.06760000000000001,0.01,69990.826712,82.8,19.289450203006435,666124.0795595888,17860.117914415572,nan,nan,
0.0276,0.0694,0.01,70183.031378,82.8,19.803074616695955,620128.0313095425,17377.04569185148,nan,nan,
0.0276,0.07120000000000001,0.01,70375.236044,82.8,20.31669903038548,577308.0226586338,16918.39846930467,nan,nan,
0.0276,0.073,0.01,70567.44071,82.8,20.830323444074992,537444.7472116608,16482.369465951957,nan,nan,
0.0276,0.0748,0.01,70759.645376,82.8,21.34394785776452,500334.0417394527,16067.325815701774,nan,nan,
0.0276,0.0766,0.01,70951.850042,82.8,21.857572271454035,465785.8405391536,15671.78813334847,nan,nan,
0.0276,0.0784,0.01,71144.054708,82.8,22.371196685143556,433623.20199620817,15294.412895593021,nan,nan,
0.0276,0.0802,0.01,71336.259374,82.8,22.884821098833076,403681.40236250643,14933.977194694424,nan,nan,
0.0276,0.082,0.01,71528.46403999999,82.8,23.398445512522596,375807.09210939484,14589.36550017674,nan,nan,
0.0276,0.0838,0.01,71720.668706,82.8,23.912069926212116,349857.5105347401,14259.558126664593,nan,nan,
0.0276,0.0856,0.01,71912.873372,82.8,24.425694339901636,325699.7546015867,13943.621156711364,nan,nan,
0.0276,0.0874,0.01,72105.07803799999,82.8,24.939318753591156,303210.0982637049,13640.697608861472,nan,nan,
0.0276,0.0892,0.01,72297.282704,82.8,25.452943167280676,282273.3587918944,13349.999675050367,nan,nan,
0.0276,0.09100000000000001,0.01,72489.48737,82.8,25.966567580970203,262782.30685562635,13070.801879280138,nan,nan,
0.0276,0.09280000000000001,0.01,72681.692036,82.8,26.480191994659723,244637.11733871046,12802.435032483758,nan,nan,
0.0276,0.0946,0.01,72873.896702,82.8,26.99381640834924,227744.8580762872,12544.280877531637,nan,nan,
0.0276,0.0964,0.01,73066.101368,82.8,27.50744082203876,212019.0138946706,12295.767334175232,nan,nan,
0.0276,0.0982,0.01,73258.306034,82.8,28.02106523572828,197379.04351636794,12056.364266950026,nan,nan,
0.0276,0.10000000000000002,0.01,73450.5107,82.8,28.534689649417803,183749.96706092823,11825.579710144924,nan,nan,
0.0364,0.0388,0.01,66915.552056,109.2,11.071459583974105,2092837.2470855236,23839.905403874473,nan,nan,
0.0364,0.040600000000000004,0.01,67107.75672199999,109.2,11.585083997663629,1948326.2678996564,22749.04752882585,nan,nan,
0.0364,0.04240000000000001,0.01,67299.961388,109.2,12.09870841135315,1813793.8109970395,21750.80966203607,nan,nan,
0.0364,0.0442,0.01,67492.166054,109.2,12.612332825042667,1688550.856709283,20833.87623688528,nan,nan,
0.0364,0.046000000000000006,0.01,67684.37072,109.2,13.125957238732191,1571955.9623628615,19988.702818920203,nan,nan,
0.0364,0.0478,0.01,67876.575386,109.2,13.63958165242171,1463411.977074724,19207.18262908639,nan,nan,
0.0364,0.049600000000000005,0.01,68068.780052,109.2,14.153206066111231,1362362.9833921532,18482.385678837287,nan,nan,
0.0364,0.05140000000000001,0.01,68260.98471799999,109.2,14.666830479800751,1268291.4501132288,17808.352717321584,nan,nan,
0.0364,0.053200000000000004,0.01,68453.189384,109.2,15.18045489349027,1180715.5817058014,17179.93100884078,nan,nan,
0.0364,0.055000000000000014,0.01,68645.39405,109.2,15.694079307179795,1099186.8507498084,16592.64235764235,nan,nan,
0.0364,0.05680000000000001,0.01,68837.598716,109.2,16.207703720869315,1023287.7007651214,16042.576226590305,nan,nan,
0.0364,0.058600000000000006,0.01,69029.803382,109.2,16.721328134558835,952629.4076597436,15526.302554101185,nan,nan,
0.0364,0.06040000000000001,0.01,69222.008048,109.2,17.234952548248355,886850.0888455958,15040.80016010479,nan,nan,
0.0364,0.062200000000000005,0.01,69414.212714,109.2,17.74857696193787,825612.8498253978,14583.397583124266,nan,nan,
0.0364,0.064,0.01,69606.41738,109.2,18.26220137562739,768604.0587582221,14151.7239010989,nan,nan,
0.0364,0.06580000000000001,0.01,69798.622046,109.2,18.775825789316915,715531.7401667691,13743.66762416914,nan,nan,
0.0364,0.06760000000000001,0.01,69990.826712,109.2,19.289450203006435,666124.0795595888,13357.34215488653,nan,nan,
0.0364,0.0694,0.01,70183.031378,109.2,19.803074616695955,620128.0313095425,12991.056623491779,nan,nan,
0.0364,0.07120000000000001,0.01,70375.236044,109.2,20.31669903038548,577308.0226586338,12643.291147055186,nan,nan,
0.0364,0.073,0.01,70567.44071,109.2,20.830323444074992,537444.7472116608,12312.675748908627,nan,nan,
0.0364,0.0748,0.01,70759.645376,109.2,21.34394785776452,500334.0417394527,11997.972321795847,nan,nan,
0.0364,0.0766,0.01,70951.850042,109.2,21.857572271454035,465785.8405391536,11698.059134077412,nan,nan,
0.0364,0.0784,0.01,71144.054708,109.2,22.371196685143556,433623.20199620817,11411.917470284818,nan,nan,
0.0364,0.0802,0.01,71336.259374,109.2,22.884821098833076,403681.40236250643,11138.620070702365,nan,nan,
0.0364,0.082,0.01,71528.46403999999,109.2,23.398445512522596,375807.09210939484,10877.321093540604,nan,nan,
0.0364,0.0838,0.01,71720.668706,109.2,23.912069926212116,349857.5105347401,10627.247370767655,nan,nan,
0.0364,0.0856,0.01,71912.873372,109.2,24.425694339901636,325699.7546015867,10387.690767176748,nan,nan,
0.0364,0.0874,0.01,72105.07803799999,109.2,24.939318753591156,303210.0982637049,10158.001483642214,nan,nan,
0.0364,0.0892,0.01,72297.282704,109.2,25.452943167280676,282273.3587918944,9937.582171192034,nan,nan,
0.0364,0.09100000000000001,0.01,72489.48737,109.2,25.966567580970203,262782.30685562635,9725.882743629994,nan,nan,
0.0364,0.09280000000000001,0.01,72681.692036,109.2,26.480191994659723,244637.11733871046,9522.395793861308,nan,nan,
0.0364,0.0946,0.01,72873.896702,109.2,26.99381640834924,227744.8580762872,9326.652533512997,nan,nan,
0.0364,0.0964,0.01,73066.101368,109.2,27.50744082203876,212019.0138946706,9138.219187451552,nan,nan,
0.0364,0.0982,0.01,73258.306034,109.2,28.02106523572828,197379.04351636794,8956.69378483024,nan,nan,
0.0364,0.10000000000000002,0.01,73450.5107,109.2,28.534689649417803,183749.96706092823,8781.703296703294,nan,nan,
0.045200000000000004,0.0316,0.01,66146.733392,135.60000000000002,9.016961929216025,2786317.077359361,23564.28195362383,nan,nan,
0.045200000000000004,0.033400000000000006,0.01,66338.938058,135.60000000000002,9.530586342905547,2593921.127921708,22253.123045943503,nan,nan,
0.045200000000000004,0.0352,0.01,66531.142724,135.60000000000002,10.044210756595067,2414810.170942666,21076.059935639576,nan,nan,
0.045200000000000004,0.037000000000000005,0.01,66723.34739,135.60000000000002,10.557835170284589,2248066.8740919987,20013.52188471657,nan,nan,
0.045200000000000004,0.0388,0.01,66915.552056,135.60000000000002,11.071459583974105,2092837.2470855236,19049.56983851838,nan,nan,
0.045200000000000004,0.040600000000000004,0.01,67107.75672199999,135.60000000000002,11.585083997663629,1948326.2678996564,18171.091372771258,nan,nan,
0.045200000000000004,0.04240000000000001,0.01,67299.961388,135.60000000000002,12.09870841135315,1813793.8109970395,17367.20070128568,nan,nan,
0.045200000000000004,0.0442,0.01,67492.166054,135.60000000000002,12.612332825042667,1688550.856709283,16628.785288111154,nan,nan,
0.045200000000000004,0.046000000000000006,0.01,67684.37072,135.60000000000002,13.125957238732191,1571955.9623628615,15948.15890727202,nan,nan,
0.045200000000000004,0.0478,0.01,67876.575386,135.60000000000002,13.63958165242171,1463411.977074724,15318.79309068019,nan,nan,
0.045200000000000004,0.049600000000000005,0.01,68068.780052,135.60000000000002,14.153206066111231,1362362.9833921532,14735.107051099052,nan,nan,
0.045200000000000004,0.05140000000000001,0.01,68260.98471799999,135.60000000000002,14.666830479800751,1268291.4501132288,14192.301745807647,nan,nan,
0.045200000000000004,0.053200000000000004,0.01,68453.189384,135.60000000000002,15.18045489349027,1180715.5817058014,13686.227626588592,nan,nan,
0.045200000000000004,0.055000000000000014,0.01,68645.39405,135.60000000000002,15.694079307179795,1099186.8507498084,13213.278358809328,nan,nan,
0.045200000000000004,0.05680000000000001,0.01,68837.598716,135.60000000000002,16.207703720869315,1023287.7007651214,12770.304748847058,nan,nan,
0.045200000000000004,0.058600000000000006,0.01,69029.803382,135.60000000000002,16.721328134558835,952629.4076597436,12354.544534718652,nan,nan,
0.045200000000000004,0.06040000000000001,0.01,69222.008048,135.60000000000002,17.234952548248355,886850.0888455958,11963.56473070386,nan,nan,
0.045200000000000004,0.062200000000000005,0.01,69414.212714,135.60000000000002,17.74857696193787,825612.8498253978,11595.213982869984,nan,nan,
0.045200000000000004,0.064,0.01,69606.41738,135.60000000000002,18.26220137562739,768604.0587582221,11247.582964601766,nan,nan,
0.045200000000000004,0.06580000000000001,0.01,69798.622046,135.60000000000002,18.775825789316915,715531.7401667691,10918.971272560986,nan,nan,
0.045200000000000004,0.06760000000000001,0.01,69990.826712,135.60000000000002,19.289450203006435,666124.0795595888,10607.859611457294,nan,nan,
0.045200000000000004,0.0694,0.01,70183.031378,135.60000000000002,19.803074616695955,620128.0313095425,10312.886307413733,nan,nan,
0.045200000000000004,0.07120000000000001,0.01,70375.236044,135.60000000000002,20.31669903038548,577308.0226586338,10032.827383911701,nan,nan,
