1.000000000000000000e+03,1.200000000000000000e+03,1.400000000000000000e+03,1.600000000000000000e+03,1.800000000000000000e+03,2.000000000000000000e+03,2.200000000000000000e+03,2.400000000000000000e+03,2.600000000000000000e+03,2.800000000000000000e+03,3.000000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01
7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.700000000000000000e+02,7.190000000000000000e+02
1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03,1.529000000000000000e+03
