80,103,1000,2,0.206241,35.5867559111,True,
80,103,1000,3,0.412482,23.7245039408,True,
80,103,1000,4,0.618723,17.7933779556,True,
80,103,1000,5,0.824964,14.2347023645,True,
80,103,1000,6,1.031205,11.8622519704,True,
80,103,1000,7,1.237446,10.167644546,True,
80,103,1000,8,1.443687,8.89668897778,True,
80,103,1000,9,1.649928,7.90816798025,True,
80,103,1000,10,1.856169,7.11735118223,True,
80,103,1000,11,2.06241,6.47031925657,True,
80,103,1200,2,0.206241,29.6556299259,True,
80,103,1200,3,0.412482,19.7704199506,True,
80,103,1200,4,0.618723,14.827814963,True,
80,103,1200,5,0.824964,11.8622519704,True,
80,103,1200,6,1.031205,9.88520997531,True,
80,103,1200,7,1.237446,8.4730371217,True,
80,103,1200,8,1.443687,7.41390748148,True,
80,103,1200,9,1.649928,6.59013998354,True,
80,103,1200,10,1.856169,5.93112598519,True,
80,103,1200,11,2.06241,5.39193271381,True,
80,103,1400,2,0.206241,25.4191113651,True,
80,103,1400,3,0.412482,16.9460742434,True,
80,103,1400,4,0.618723,12.7095556825,True,
80,103,1400,5,0.824964,10.167644546,True,
80,103,1400,6,1.031205,8.4730371217,True,
80,103,1400,7,1.237446,7.26260324717,True,
80,103,1400,8,1.443687,6.35477784127,True,
80,103,1400,9,1.649928,5.64869141446,True,
80,103,1400,10,1.856169,5.08382227302,True,
80,103,1400,11,2.06241,4.62165661183,True,
80,103,1600,2,0.206241,22.2417224445,True,
80,103,1600,3,0.412482,14.827814963,True,
80,103,1600,4,0.618723,11.1208612222,True,
80,103,1600,5,0.824964,8.89668897778,True,
80,103,1600,6,1.031205,7.41390748148,True,
80,103,1600,7,1.237446,6.35477784127,True,
80,103,1600,8,1.443687,5.56043061111,True,
80,103,1600,9,1.649928,4.94260498766,True,
80,103,1600,10,1.856169,4.44834448889,True,
80,103,1600,11,2.06241,4.04394953536,True,
80,103,1800,2,0.206241,19.7704199506,True,
80,103,1800,3,0.412482,13.1802799671,True,
80,103,1800,4,0.618723,9.88520997531,True,
80,103,1800,5,0.824964,7.90816798025,True,
80,103,1800,6,1.031205,6.59013998354,True,
80,103,1800,7,1.237446,5.64869141446,True,
80,103,1800,8,1.443687,4.94260498766,True,
80,103,1800,9,1.649928,4.39342665569,True,
80,103,1800,10,1.856169,3.95408399013,True,
80,103,1800,11,2.06241,3.5946218092,True,
80,103,2000,2,0.206241,17.7933779556,True,
80,103,2000,3,0.412482,11.8622519704,True,
80,103,2000,4,0.618723,8.89668897778,True,
80,103,2000,5,0.824964,7.11735118223,True,
80,103,2000,6,1.031205,5.93112598519,True,
80,103,2000,7,1.237446,5.08382227302,True,
80,103,2000,8,1.443687,4.44834448889,True,
80,103,2000,9,1.649928,3.95408399013,True,
80,103,2000,10,1.856169,3.55867559111,True,
80,103,2000,11,2.06241,3.23515962828,True,
80,103,2200,2,0.206241,16.1757981414,True,
80,103,2200,3,0.412482,10.7838654276,True,
80,103,2200,4,0.618723,8.08789907071,True,
80,103,2200,5,0.824964,6.47031925657,True,
80,103,2200,6,1.031205,5.39193271381,True,
80,103,2200,7,1.237446,4.62165661183,True,
80,103,2200,8,1.443687,4.04394953536,True,
80,103,2200,9,1.649928,3.5946218092,True,
80,103,2200,10,1.856169,3.23515962828,True,
80,103,2200,11,2.06241,2.94105420753,True,
80,103,2400,2,0.206241,14.827814963,True,
