55,75,1000,12,1.4014,8.32746249185,False,
55,75,1000,13,1.5288,7.68688845401,False,
55,75,1000,14,1.6562,7.13782499301,False,
55,75,1000,15,1.7836,6.66196999348,False,
55,75,1000,16,1.911,6.24559686888,False,
55,75,1000,17,2.0384,5.87820881777,False,
55,75,1000,18,2.1658,5.55164166123,False,
55,75,1000,19,2.2932,5.25944999485,False,
55,75,1000,20,2.4206,4.99647749511,False,
55,75,1200,12,1.4014,6.93955207654,False,
55,75,1200,13,1.5288,6.40574037834,False,
55,75,1200,14,1.6562,5.94818749418,False,
55,75,1200,15,1.7836,5.55164166123,False,
55,75,1200,16,1.911,5.2046640574,False,
55,75,1200,17,2.0384,4.89850734814,False,
55,75,1200,18,2.1658,4.62636805103,False,
55,75,1200,19,2.2932,4.38287499571,False,
55,75,1200,20,2.4206,4.16373124592,False,
55,75,1400,12,1.4014,5.94818749418,False,
55,75,1400,13,1.5288,5.49063461001,False,
55,75,1400,14,1.6562,5.09844642358,False,
55,75,1400,15,1.7836,4.75854999534,False,
55,75,1400,16,1.911,4.46114062063,False,
55,75,1400,17,2.0384,4.19872058412,False,
55,75,1400,18,2.1658,3.96545832945,False,
55,75,1400,19,2.2932,3.75674999632,False,
55,75,1400,20,2.4206,3.56891249651,False,
55,75,1600,12,1.4014,5.2046640574,False,
55,75,1600,13,1.5288,4.80430528376,False,
55,75,1600,14,1.6562,4.46114062063,False,
55,75,1600,15,1.7836,4.16373124592,False,
55,75,1600,16,1.911,3.90349804305,False,
55,75,1600,17,2.0384,3.67388051111,False,
55,75,1600,18,2.1658,3.46977603827,False,
55,75,1600,19,2.2932,3.28715624678,False,
55,75,1600,20,2.4206,3.12279843444,False,
55,75,1800,12,1.4014,4.62636805103,False,
55,75,1800,13,1.5288,4.27049358556,False,
55,75,1800,14,1.6562,3.96545832945,False,
55,75,1800,15,1.7836,3.70109444082,False,
55,75,1800,16,1.911,3.46977603827,False,
55,75,1800,17,2.0384,3.26567156543,False,
55,75,1800,18,2.1658,3.08424536735,False,
55,75,1800,19,2.2932,2.92191666381,False,
55,75,1800,20,2.4206,2.77582083062,False,
55,75,2000,12,1.4014,4.16373124592,False,
55,75,2000,13,1.5288,3.84344422701,False,
55,75,2000,14,1.6562,3.56891249651,False,
55,75,2000,15,1.7836,3.33098499674,False,
55,75,2000,16,1.911,3.12279843444,False,
55,75,2000,17,2.0384,2.93910440889,False,
55,75,2000,18,2.1658,2.77582083062,False,
55,75,2000,19,2.2932,2.62972499743,False,
55,75,2000,20,2.4206,2.49823874755,False,
55,75,2200,12,1.4014,3.78521022357,False,
